index,dateTime,calories,heart_rate,confidence,steps/min,distance/min,Voltage,Temperature
740,01/14/20 06:35:03,1.53,78,2,0,0,12.38,15.2274
741,01/14/20 06:52:03,1.53,78,1,0,0,12.38,15.2274
742,01/14/20 06:55:03,1.28,76,2,0,0,12.38,15.2274
743,01/14/20 06:56:03,1.41,74,1,0,0,12.38,15.2274
744,01/14/20 07:22:03,1.53,68,1,0,0,13.67,16.8141
745,01/14/20 07:31:03,1.53,71,1,0,0,13.67,16.8141
746,01/14/20 07:32:03,1.41,75,3,0,0,13.67,16.8141
747,01/14/20 07:48:03,1.66,69,1,28,223.3223322,13.67,16.8141
748,01/14/20 07:49:03,1.66,73,2,8,63.80638064,12.9,15.867
749,01/14/20 07:51:03,1.28,85,1,104,830.5830583,12.9,15.867
750,01/14/20 07:52:03,1.79,68,1,0,0,12.9,15.867
751,01/14/20 07:57:03,5.37,72,1,16,127.6127613,12.9,15.867
752,01/14/20 07:58:03,1.53,67,2,0,0,12.9,15.867
753,01/14/20 07:59:03,1.53,69,2,0,0,12.9,15.867
754,01/14/20 08:00:03,7.67,76,2,0,0,12.9,15.867
755,01/14/20 08:08:03,1.66,72,1,12,95.70957096,12.9,15.867
756,01/14/20 08:09:03,8.95,79,2,0,0,13.15,16.1745
757,01/14/20 08:10:03,1.66,66,3,0,0,13.15,16.1745
758,01/14/20 08:18:03,1.53,73,1,0,0,13.15,16.1745
759,01/14/20 08:19:03,1.53,71,3,0,0,13.15,16.1745
760,01/14/20 08:20:03,1.66,77,3,0,0,12.9,15.867
761,01/14/20 08:44:03,1.53,75,3,0,0,12.9,15.867
762,01/14/20 08:45:03,1.66,73,1,39,311.3311331,12.9,15.867
763,01/14/20 08:46:03,1.41,90,2,14,111.1111111,12.9,15.867
764,01/14/20 08:47:03,1.66,64,2,0,0,13.15,16.1745
765,01/14/20 09:05:03,1.66,64,2,0,0,13.15,16.1745
766,01/14/20 09:06:03,1.66,72,2,0,0,13.15,16.1745
767,01/14/20 09:07:03,1.66,72,2,0,0,13.15,16.1745
768,01/14/20 09:22:03,1.66,77,1,0,0,12.9,15.867
769,01/14/20 09:24:03,1.79,82,1,21,167.2167217,12.9,15.867
770,01/14/20 09:51:03,1.66,79,1,8,63.80638064,12.9,15.867
771,01/14/20 10:08:03,1.79,67,0,91,726.0726073,12.9,15.867
772,01/14/20 10:09:03,1.53,86,3,0,0,13.15,16.1745
773,01/14/20 10:26:03,1.66,83,1,0,0,13.15,16.1745
774,01/14/20 10:28:03,1.66,73,1,0,0,13.15,16.1745
775,01/14/20 10:35:03,1.66,76,1,0,0,13.15,16.1745
776,01/14/20 10:37:03,1.66,76,2,0,0,10.84,13.3332
777,01/14/20 10:47:03,1.53,78,1,6,47.30473047,10.84,13.3332
778,01/14/20 10:53:03,1.28,94,1,106,830.5830583,13.15,16.1745
779,01/14/20 10:55:03,1.28,84,1,103,871.2871287,13.15,16.1745
780,01/14/20 10:56:03,1.28,91,1,109,922.9922992,13.15,16.1745
781,01/14/20 11:02:03,1.28,78,1,110,941.6941694,13.15,16.1745
782,01/14/20 11:04:03,1.28,83,1,108,917.4917492,13.92,17.1216
783,01/14/20 11:22:03,1.28,78,1,108,891.0891089,13.92,17.1216
784,01/14/20 11:24:03,1.28,84,2,111,887.7887789,13.92,17.1216
785,01/14/20 11:40:03,1.28,84,2,109,914.1914191,13.92,17.1216
786,01/14/20 11:41:03,1.28,86,1,109,917.4917492,13.41,16.4943
787,01/14/20 11:47:03,1.28,85,1,104,760.1760176,13.41,16.4943
788,01/14/20 11:48:03,1.28,97,1,89,606.1606161,13.41,16.4943
789,01/14/20 11:50:03,1.28,78,2,0,0,13.41,16.4943
790,01/14/20 12:25:03,1.28,74,3,0,0,14.44,17.7612
791,01/14/20 12:27:03,1.28,71,2,0,0,14.44,17.7612
792,01/14/20 13:33:03,1.28,116,1,106,845.9845985,14.44,17.7612
793,01/14/20 13:37:03,1.28,87,1,10,79.20792079,14.44,17.7612
794,01/14/20 13:40:03,1.28,88,1,27,215.6215622,12.13,14.9199
795,01/14/20 13:58:03,1.28,88,1,21,167.2167217,12.13,14.9199
796,01/14/20 14:00:03,1.66,82,3,0,0,12.13,14.9199
797,01/14/20 14:06:03,3.32,79,1,0,0,12.13,14.9199
798,01/14/20 00:36:04,7.41,76,2,0,0,12.64,15.5472
799,01/14/20 00:37:04,6.9,78,3,0,0,12.64,15.5472
800,01/14/20 00:38:04,1.28,69,2,55,438.9438944,12.64,15.5472
801,01/14/20 01:00:04,1.28,73,2,15,118.8118812,12.64,15.5472
802,01/14/20 01:09:04,1.28,85,2,0,0,12.9,15.867
803,01/14/20 01:15:04,1.28,95,2,0,0,12.9,15.867
804,01/14/20 01:24:04,1.28,86,1,0,0,12.9,15.867
805,01/14/20 02:12:04,1.28,100,1,7,55.00550055,12.9,15.867
806,01/14/20 02:14:04,1.28,90,1,41,326.7326733,12.64,15.5472
807,01/14/20 02:33:04,1.28,90,1,60,478.5478548,12.64,15.5472
808,01/14/20 02:34:04,1.41,76,1,16,127.6127613,12.64,15.5472
809,01/14/20 02:35:04,1.66,82,1,0,0,12.64,15.5472
810,01/14/20 02:37:04,1.53,84,1,111,885.5885589,12.13,14.9199
811,01/14/20 02:38:04,1.53,95,0,101,806.3806381,12.13,14.9199
812,01/14/20 02:40:04,3.58,110,0,5,39.6039604,12.13,14.9199
813,01/14/20 02:43:04,1.66,92,2,44,350.9350935,12.13,14.9199
814,01/14/20 02:45:04,1.66,103,2,7,55.00550055,12.38,15.2274
815,01/14/20 02:47:04,4.86,97,1,0,0,12.38,15.2274
816,01/14/20 02:48:04,9.2,82,3,0,0,12.38,15.2274
817,01/14/20 02:49:04,8.69,84,2,0,0,12.38,15.2274
818,01/14/20 02:51:04,8.43,79,1,0,0,12.64,15.5472
819,01/14/20 02:53:04,8.18,82,1,0,0,12.64,15.5472
820,01/14/20 02:54:04,8.43,87,3,0,0,12.64,15.5472
821,01/14/20 02:55:04,8.43,89,1,0,0,12.64,15.5472
822,01/14/20 02:56:04,1.53,78,2,0,0,12.38,15.2274
823,01/14/20 03:00:04,1.53,78,1,0,0,12.38,15.2274
824,01/14/20 03:01:04,1.28,76,2,0,0,12.38,15.2274
825,01/14/20 03:06:04,1.41,74,1,0,0,12.38,15.2274
826,01/14/20 03:07:04,1.53,68,1,0,0,13.67,16.8141
827,01/14/20 03:08:04,1.53,71,1,0,0,13.67,16.8141
828,01/14/20 03:26:04,1.41,75,3,0,0,13.67,16.8141
829,01/14/20 03:49:04,1.66,69,1,28,223.3223322,13.67,16.8141
830,01/14/20 03:50:04,1.66,73,2,8,63.80638064,12.9,15.867
831,01/14/20 03:51:04,1.28,85,1,104,830.5830583,12.9,15.867
832,01/14/20 04:55:04,1.79,68,1,0,0,12.9,15.867
833,01/14/20 04:56:04,5.37,72,1,16,127.6127613,12.9,15.867
834,01/14/20 05:24:04,1.53,67,2,0,0,12.9,15.867
835,01/14/20 05:40:04,1.53,69,2,0,0,12.9,15.867
836,01/14/20 06:34:04,7.67,76,2,0,0,12.9,15.867
837,01/14/20 06:35:04,1.66,72,1,12,95.70957096,12.9,15.867
838,01/14/20 06:52:04,8.95,79,2,0,0,13.15,16.1745
839,01/14/20 06:55:04,1.66,66,3,0,0,13.15,16.1745
840,01/14/20 06:56:04,1.53,73,1,0,0,13.15,16.1745
841,01/14/20 07:22:04,1.53,71,3,0,0,13.15,16.1745
842,01/14/20 07:31:04,1.66,77,3,0,0,12.9,15.867
843,01/14/20 07:32:04,1.53,75,3,0,0,12.9,15.867
844,01/14/20 07:48:04,1.66,73,1,39,311.3311331,12.9,15.867
845,01/14/20 07:49:04,1.41,90,2,14,111.1111111,12.9,15.867
846,01/14/20 07:51:04,1.66,64,2,0,0,13.15,16.1745
847,01/14/20 07:52:04,1.66,64,2,0,0,13.15,16.1745
848,01/14/20 07:57:04,1.66,72,2,0,0,13.15,16.1745
849,01/14/20 07:58:04,1.66,72,2,0,0,13.15,16.1745
850,01/14/20 07:59:04,1.66,77,1,0,0,12.9,15.867
851,01/14/20 08:00:04,1.79,82,1,21,167.2167217,12.9,15.867
852,01/14/20 08:08:04,1.66,79,1,8,63.80638064,12.9,15.867
853,01/14/20 08:09:04,1.79,67,0,91,726.0726073,12.9,15.867
854,01/14/20 08:10:04,1.53,86,3,0,0,13.15,16.1745
855,01/14/20 08:18:04,1.66,83,1,0,0,13.15,16.1745
856,01/14/20 08:19:04,1.66,73,1,0,0,13.15,16.1745
857,01/14/20 08:20:04,1.66,76,1,0,0,13.15,16.1745
858,01/14/20 08:44:04,1.66,76,2,0,0,10.84,13.3332
859,01/14/20 08:45:04,1.53,78,1,6,47.30473047,10.84,13.3332
860,01/14/20 08:46:04,1.28,82,1,11,86.90869087,12.9,15.867
861,01/14/20 08:47:04,1.28,91,1,9,71.50715072,12.9,15.867
862,01/14/20 09:05:04,1.28,96,0,17,135.3135314,12.9,15.867
863,01/14/20 09:06:04,1.28,70,0,0,0,12.9,15.867
864,01/14/20 09:07:04,1.28,70,0,0,0,12.38,15.2274
859,01/14/20 08:45:04,1.53,78,1,6,47.30473047,10.84,13.3332
860,01/14/20 08:46:04,1.28,82,1,11,86.90869087,12.9,15.867
861,01/14/20 08:47:04,1.28,91,1,9,71.50715072,12.9,15.867
862,01/14/20 09:05:04,1.28,96,0,17,135.3135314,12.9,15.867
863,01/14/20 09:06:04,1.28,70,0,0,0,12.9,15.867
864,01/14/20 09:07:04,1.28,70,0,0,0,12.38,15.2274
865,01/14/20 09:22:04,1.28,70,0,0,0,12.38,15.2274
866,01/14/20 09:24:04,1.28,70,0,0,0,12.38,15.2274
867,01/14/20 09:51:04,1.28,85,1,0,0,12.38,15.2274
868,01/14/20 10:08:04,1.28,75,1,0,0,12.9,15.867
869,01/14/20 10:09:04,1.28,107,0,76,609.4609461,12.9,15.867
870,01/14/20 10:26:04,1.28,NaN,0,60,315.7315732,12.9,15.867
871,01/14/20 10:28:04,1.28,87,1,96,713.9713971,12.9,15.867
872,01/14/20 10:35:04,1.28,116,1,109,834.9834983,13.92,17.1216
873,01/14/20 10:37:04,1.28,115,1,111,877.8877888,13.92,17.1216
874,01/14/20 10:47:04,1.28,94,1,111,944.9944994,13.92,17.1216
875,01/14/20 10:53:04,1.28,84,1,106,900.990099,13.92,17.1216
876,01/14/20 10:55:04,1.28,94,1,106,830.5830583,13.15,16.1745
877,01/14/20 10:56:04,1.28,84,1,103,871.2871287,13.15,16.1745
878,01/14/20 11:02:04,1.28,91,1,109,922.9922992,13.15,16.1745
879,01/14/20 11:04:04,1.28,78,1,110,941.6941694,13.15,16.1745
880,01/14/20 11:22:04,1.28,83,1,108,917.4917492,13.92,17.1216
881,01/14/20 11:24:04,1.28,95,2,0,0,12.9,15.867
882,01/14/20 11:40:04,1.28,86,1,0,0,12.9,15.867
883,01/14/20 11:41:04,1.28,100,1,7,55.00550055,12.9,15.867
884,01/14/20 11:47:04,1.28,90,1,41,326.7326733,12.64,15.5472
885,01/14/20 11:48:04,1.28,90,1,60,478.5478548,12.64,15.5472
886,01/14/20 11:50:04,1.41,76,1,16,127.6127613,12.64,15.5472
887,01/14/20 12:25:04,1.66,82,1,0,0,12.64,15.5472
888,01/14/20 12:27:04,1.53,84,1,111,885.5885589,12.13,14.9199
889,01/14/20 13:33:04,1.53,95,0,101,806.3806381,12.13,14.9199
890,01/14/20 13:37:04,3.58,110,0,5,39.6039604,12.13,14.9199
891,01/14/20 13:40:04,1.66,92,2,44,350.9350935,12.13,14.9199
892,01/14/20 13:58:04,1.66,103,2,7,55.00550055,12.38,15.2274
893,01/14/20 14:00:04,4.86,97,1,0,0,12.38,15.2274
894,01/14/20 14:06:04,9.2,82,3,0,0,12.38,15.2274
895,01/14/20 00:36:05,8.69,84,2,0,0,12.38,15.2274
896,01/14/20 00:37:05,8.43,79,1,0,0,12.64,15.5472
897,01/14/20 00:38:05,8.18,82,1,0,0,12.64,15.5472
898,01/14/20 01:00:05,8.43,87,3,0,0,12.64,15.5472
899,01/14/20 01:09:05,8.43,89,1,0,0,12.64,15.5472
900,01/14/20 01:15:05,1.53,78,2,0,0,12.38,15.2274
901,01/14/20 01:24:05,1.53,78,1,0,0,12.38,15.2274
902,01/14/20 02:12:05,1.28,76,2,0,0,12.38,15.2274
903,01/14/20 02:14:05,1.41,74,1,0,0,12.38,15.2274
904,01/14/20 02:33:05,NaN,68,1,0,0,13.67,16.8141
905,01/14/20 02:34:05,1.53,71,1,0,0,13.67,16.8141
906,01/14/20 02:35:05,1.41,75,3,0,0,13.67,16.8141
907,01/14/20 02:37:05,1.66,69,1,28,223.3223322,13.67,16.8141
908,01/14/20 02:38:05,1.66,73,2,8,63.80638064,12.9,15.867
909,01/14/20 02:40:05,1.28,85,1,104,830.5830583,12.9,15.867
910,01/14/20 02:43:05,1.79,68,1,0,0,12.9,15.867
911,01/14/20 02:45:05,5.37,72,1,16,127.6127613,12.9,15.867
912,01/14/20 02:47:05,1.53,67,2,0,0,12.9,15.867
913,01/14/20 02:48:05,1.53,69,2,0,0,12.9,15.867
914,01/14/20 02:49:05,7.67,76,2,0,0,12.9,15.867
915,01/14/20 02:51:05,1.66,72,1,12,95.70957096,12.9,15.867
916,01/14/20 02:53:05,8.95,79,2,NaN,0,13.15,16.1745
917,01/14/20 02:54:05,1.66,66,3,0,0,13.15,16.1745
918,01/14/20 02:55:05,1.53,73,1,0,0,13.15,16.1745
919,01/14/20 02:56:05,1.53,71,3,0,0,13.15,16.1745
920,01/14/20 03:00:05,1.66,77,3,0,0,12.9,15.867
921,01/14/20 03:01:05,1.53,75,3,0,0,12.9,15.867
922,01/14/20 03:06:05,1.66,73,1,39,311.3311331,12.9,15.867
923,01/14/20 03:07:05,1.41,90,2,14,111.1111111,12.9,15.867
924,01/14/20 03:08:05,1.66,64,2,0,0,13.15,16.1745
925,01/14/20 03:26:05,1.66,64,2,0,0,13.15,16.1745
926,01/14/20 03:49:05,1.66,72,2,0,0,13.15,16.1745
927,01/14/20 03:50:05,1.66,72,2,0,0,13.15,16.1745
928,01/14/20 03:51:05,1.66,77,1,0,0,12.9,15.867
929,01/14/20 04:55:05,1.79,82,1,21,167.2167217,12.9,15.867
930,01/14/20 04:56:05,1.66,79,1,8,63.80638064,12.9,15.867
931,01/14/20 05:24:05,1.79,67,0,91,726.0726073,12.9,15.867
932,01/14/20 05:40:05,1.53,86,3,0,0,13.15,16.1745
933,01/14/20 06:34:05,1.66,83,1,0,0,13.15,16.1745
934,01/14/20 06:35:05,1.66,73,1,0,0,13.15,16.1745
935,01/14/20 06:52:05,1.66,76,1,0,0,13.15,16.1745
936,01/14/20 06:55:05,1.66,76,2,0,0,10.84,13.3332
937,01/14/20 06:56:05,1.53,78,1,6,47.30473047,10.84,13.3332
938,01/14/20 07:22:05,1.28,82,1,11,86.90869087,12.9,15.867
939,01/14/20 07:31:05,1.28,91,1,9,71.50715072,12.9,15.867
940,01/14/20 07:32:05,1.28,96,0,17,135.3135314,12.9,15.867
941,01/14/20 07:48:05,1.28,70,0,0,0,12.9,15.867
942,01/14/20 07:49:05,1.28,70,0,0,0,12.38,15.2274
943,01/14/20 07:51:05,1.28,70,0,0,0,12.38,15.2274
944,01/14/20 07:52:05,1.28,70,0,0,0,12.38,15.2274
945,01/14/20 07:57:05,1.28,85,1,0,0,12.38,15.2274
946,01/14/20 07:58:05,1.28,75,1,0,0,12.9,15.867
947,01/14/20 07:59:05,1.28,107,0,76,609.4609461,12.9,15.867
948,01/14/20 08:00:05,1.28,102,0,60,315.7315732,12.9,15.867
949,01/14/20 08:08:05,1.28,87,1,96,713.9713971,12.9,15.867
950,01/14/20 08:09:05,1.28,116,1,109,834.9834983,13.92,17.1216
951,01/14/20 08:10:05,1.28,115,1,111,877.8877888,13.92,17.1216
952,01/14/20 08:18:05,1.28,94,1,111,944.9944994,13.92,17.1216
953,01/14/20 08:19:05,1.28,84,1,106,900.990099,13.92,17.1216
954,01/14/20 08:20:05,1.28,94,1,106,830.5830583,13.15,16.1745
955,01/14/20 08:44:05,1.28,84,1,103,871.2871287,13.15,16.1745
956,01/14/20 08:45:05,1.28,91,1,109,922.9922992,13.15,16.1745
957,01/14/20 08:46:05,1.28,78,1,110,941.6941694,13.15,16.1745
958,01/14/20 08:47:05,1.28,83,1,108,917.4917492,13.92,17.1216
959,01/14/20 09:05:05,1.28,94,1,111,944.9944994,13.92,17.1216
960,01/14/20 09:06:05,1.28,NaN,1,106,900.990099,13.92,17.1216
961,01/14/20 09:07:05,1.28,94,1,106,830.5830583,13.15,16.1745
962,01/14/20 09:22:05,1.28,84,1,103,871.2871287,13.15,16.1745
963,01/14/20 09:24:05,1.28,91,1,109,922.9922992,13.15,16.1745
964,01/14/20 09:51:05,1.28,78,1,110,941.6941694,13.15,16.1745
965,01/14/20 10:08:05,1.28,83,1,108,917.4917492,13.92,17.1216
966,01/14/20 10:09:05,1.28,78,1,108,891.0891089,13.92,17.1216
967,01/14/20 10:26:05,1.28,84,2,111,887.7887789,13.92,17.1216
968,01/14/20 10:28:05,1.28,84,2,109,914.1914191,13.92,17.1216
969,01/14/20 10:35:05,1.28,86,1,109,917.4917492,13.41,16.4943
970,01/14/20 10:37:05,1.28,85,1,104,760.1760176,13.41,16.4943
971,01/14/20 10:47:05,1.28,97,1,89,606.1606161,13.41,16.4943
972,01/14/20 10:53:05,1.28,78,2,0,0,13.41,16.4943
973,01/14/20 10:55:05,1.28,74,3,0,0,14.44,17.7612
974,01/14/20 10:56:05,1.28,71,2,0,0,14.44,17.7612
975,01/14/20 11:02:05,1.28,116,1,106,845.9845985,14.44,17.7612
976,01/14/20 11:04:05,1.28,87,1,10,79.20792079,14.44,17.7612
977,01/14/20 11:22:05,1.28,88,1,27,215.6215622,12.13,14.9199
978,01/14/20 11:24:05,1.28,88,1,21,167.2167217,12.13,14.9199
979,01/14/20 11:40:05,1.66,82,3,0,0,12.13,14.9199
980,01/14/20 11:41:05,3.32,79,1,0,0,12.13,14.9199
981,01/14/20 11:47:05,7.41,76,2,0,0,12.64,15.5472
982,01/14/20 11:48:05,6.9,78,3,0,0,12.64,15.5472
983,01/14/20 11:50:05,1.28,69,2,55,438.9438944,12.64,15.5472
984,01/14/20 12:25:05,1.28,73,2,15,118.8118812,12.64,15.5472
985,01/14/20 12:27:05,1.28,85,2,0,0,12.9,15.867
986,01/14/20 13:33:05,1.28,95,NaN,0,0,12.9,15.867
987,01/14/20 13:37:05,1.28,86,1,0,0,12.9,15.867
988,01/14/20 13:40:05,1.28,100,1,7,55.00550055,12.9,15.867
989,01/14/20 13:58:05,1.28,90,1,41,326.7326733,12.64,15.5472
990,01/14/20 14:00:05,1.28,90,1,60,478.5478548,12.64,15.5472
991,01/14/20 14:06:05,1.41,76,1,16,127.6127613,12.64,15.5472
992,01/14/20 00:36:06,1.66,82,1,0,0,12.64,15.5472
993,01/14/20 00:37:06,1.53,84,1,111,885.5885589,12.13,14.9199
994,01/14/20 00:38:06,1.53,95,0,101,806.3806381,12.13,14.9199
995,01/14/20 01:00:06,3.58,110,0,5,39.6039604,12.13,14.9199
996,01/14/20 01:09:06,1.66,92,2,44,350.9350935,12.13,14.9199
997,01/14/20 01:15:06,1.66,103,2,7,55.00550055,12.38,15.2274
998,01/14/20 01:24:06,4.86,97,1,0,0,12.38,15.2274
995,01/14/20 01:00:06,3.58,110,0,5,39.6039604,12.13,14.9199
996,01/14/20 01:09:06,1.66,92,2,44,350.9350935,12.13,14.9199
997,01/14/20 01:15:06,1.66,103,2,7,55.00550055,12.38,15.2274
998,01/14/20 01:24:06,4.86,97,1,0,0,12.38,15.2274
