time,S_C_LOAD_ON_BUS-1
10-01-2022 00:16:16,288.1397808
10-01-2022 00:16:17,288.1397808
10-01-2022 00:16:18,288.1397808
10-01-2022 00:16:19,288.1397808
10-01-2022 00:16:20,288.1397808
10-01-2022 00:16:21,288.1397808
10-01-2022 00:16:22,288.1397808
10-01-2022 00:16:23,288.1397808
10-01-2022 00:16:24,288.1397808
10-01-2022 00:16:25,288.1397808
10-01-2022 00:16:26,288.1397808
10-01-2022 00:16:27,281.4706544
10-01-2022 00:16:28,281.4706544
10-01-2022 00:16:29,281.4706544
10-01-2022 00:16:30,281.4706544
10-01-2022 00:16:31,294.8089072
10-01-2022 00:16:32,294.8089072
10-01-2022 00:16:33,294.8089072
10-01-2022 00:16:34,294.8089072
10-01-2022 00:16:35,294.8089072
10-01-2022 00:16:36,286.5626448
10-01-2022 00:16:37,286.5626448
10-01-2022 00:16:38,286.5626448
10-01-2022 00:16:39,286.5626448
10-01-2022 00:16:40,286.5626448
10-01-2022 00:16:41,286.5626448
10-01-2022 00:16:42,286.5626448
10-01-2022 00:16:43,279.8935184
10-01-2022 00:16:44,290.9372544
10-01-2022 00:16:45,290.9372544
10-01-2022 00:16:46,290.9372544
10-01-2022 00:16:47,290.9372544
10-01-2022 00:16:48,290.9372544
10-01-2022 00:16:49,290.9372544
10-01-2022 00:16:50,290.9372544
10-01-2022 00:16:51,297.6711296
10-01-2022 00:16:52,289.3448064
10-01-2022 00:16:53,289.3448064
10-01-2022 00:16:54,289.3448064
10-01-2022 00:16:55,282.6109312
10-01-2022 00:16:56,282.6109312
10-01-2022 00:16:57,282.6109312
10-01-2022 00:16:58,282.6109312
10-01-2022 00:16:59,289.3448064
10-01-2022 00:17:00,297.6711296
10-01-2022 00:17:01,297.6711296
10-01-2022 00:17:02,297.6711296
10-01-2022 00:17:03,297.6711296
10-01-2022 00:17:04,297.6711296
10-01-2022 00:17:05,297.6711296
10-01-2022 00:17:06,297.6711296
10-01-2022 00:17:07,331.3405056
10-01-2022 00:17:08,339.6668288
10-01-2022 00:17:09,339.6668288
10-01-2022 00:17:10,339.6668288
10-01-2022 00:17:11,299.2635776
10-01-2022 00:17:12,299.2635776
10-01-2022 00:17:13,299.2635776
10-01-2022 00:17:14,299.2635776
10-01-2022 00:17:15,305.9974528
10-01-2022 00:17:16,286.5626448
10-01-2022 00:17:17,286.5626448
10-01-2022 00:17:18,286.5626448
10-01-2022 00:17:19,286.5626448
10-01-2022 00:17:20,286.5626448
10-01-2022 00:17:21,286.5626448
10-01-2022 00:17:22,286.5626448
10-01-2022 00:17:23,293.2317712
10-01-2022 00:17:24,301.4780336
10-01-2022 00:17:25,301.4780336
10-01-2022 00:17:26,301.4780336
10-01-2022 00:17:27,294.8089072
10-01-2022 00:17:28,294.8089072
10-01-2022 00:17:29,294.8089072
10-01-2022 00:17:30,294.8089072
10-01-2022 00:17:31,288.1397808
10-01-2022 00:17:32,288.1397808
10-01-2022 00:17:33,288.1397808
10-01-2022 00:17:34,288.1397808
10-01-2022 00:17:35,294.8089072
10-01-2022 00:17:36,294.8089072
10-01-2022 00:17:37,294.8089072
10-01-2022 00:17:38,294.8089072
10-01-2022 00:17:39,308.14716
10-01-2022 00:17:40,316.3934224
10-01-2022 00:17:41,316.3934224
10-01-2022 00:17:42,316.3934224
10-01-2022 00:17:43,316.3934224
10-01-2022 00:17:44,316.3934224
10-01-2022 00:17:45,316.3934224
10-01-2022 00:17:46,316.3934224
10-01-2022 00:17:47,323.0625488
10-01-2022 00:17:48,323.0625488
10-01-2022 00:17:49,323.0625488
10-01-2022 00:17:50,323.0625488
10-01-2022 00:17:51,309.724296
10-01-2022 00:17:52,309.724296
10-01-2022 00:17:53,309.724296
10-01-2022 00:17:54,309.724296
10-01-2022 00:17:55,316.3934224
10-01-2022 00:17:56,308.14716
10-01-2022 00:17:57,308.14716
10-01-2022 00:17:58,308.14716
10-01-2022 00:17:59,308.14716
10-01-2022 00:18:00,308.14716
10-01-2022 00:18:01,308.14716
10-01-2022 00:18:02,308.14716
10-01-2022 00:18:03,348.1619184
10-01-2022 00:18:04,356.4081808
10-01-2022 00:18:05,356.4081808
10-01-2022 00:18:06,356.4081808
10-01-2022 00:18:07,316.3934224
10-01-2022 00:18:08,316.3934224
10-01-2022 00:18:09,316.3934224
10-01-2022 00:18:10,316.3934224
10-01-2022 00:18:11,309.724296
10-01-2022 00:18:12,309.724296
10-01-2022 00:18:13,309.724296
10-01-2022 00:18:14,309.724296
10-01-2022 00:18:15,323.0625488
10-01-2022 00:18:16,323.0625488
10-01-2022 00:18:17,323.0625488
10-01-2022 00:18:18,323.0625488
10-01-2022 00:18:19,316.3934224
10-01-2022 00:18:20,316.3934224
10-01-2022 00:18:21,316.3934224
10-01-2022 00:18:22,316.3934224
10-01-2022 00:18:23,309.724296
10-01-2022 00:18:24,309.724296
10-01-2022 00:18:25,309.724296
10-01-2022 00:18:26,309.724296
10-01-2022 00:18:27,309.724296
10-01-2022 00:18:28,309.724296
10-01-2022 00:18:29,309.724296
10-01-2022 00:18:30,309.724296
10-01-2022 00:18:31,323.0625488
10-01-2022 00:18:32,323.0625488
10-01-2022 00:18:33,323.0625488
10-01-2022 00:18:34,323.0625488
10-01-2022 00:18:35,356.4081808
10-01-2022 00:18:36,356.4081808
10-01-2022 00:18:37,356.4081808
10-01-2022 00:18:38,356.4081808
10-01-2022 00:18:39,323.0625488
10-01-2022 00:18:40,323.0625488
10-01-2022 00:18:41,323.0625488
10-01-2022 00:18:42,323.0625488
10-01-2022 00:18:43,316.3934224
10-01-2022 00:18:44,316.3934224
10-01-2022 00:18:45,316.3934224
10-01-2022 00:18:46,316.3934224
10-01-2022 00:18:47,316.3934224
10-01-2022 00:18:48,316.3934224
10-01-2022 00:18:49,316.3934224
10-01-2022 00:18:50,316.3934224
10-01-2022 00:18:52,316.3934224
10-01-2022 00:18:53,316.3934224
10-01-2022 00:18:54,316.3934224
10-01-2022 00:18:55,316.3934224
10-01-2022 00:18:56,329.7316752
10-01-2022 00:18:57,329.7316752
10-01-2022 00:18:58,329.7316752
10-01-2022 00:18:59,329.7316752
10-01-2022 00:19:00,329.7316752
10-01-2022 00:19:01,337.9779376
10-01-2022 00:19:02,337.9779376
10-01-2022 00:19:03,337.9779376
10-01-2022 00:19:04,331.3088112
10-01-2022 00:19:05,331.3088112
10-01-2022 00:19:06,331.3088112
10-01-2022 00:19:07,331.3088112
10-01-2022 00:19:08,371.3235696
10-01-2022 00:19:09,371.3235696
10-01-2022 00:19:10,371.3235696
10-01-2022 00:19:11,371.3235696
10-01-2022 00:19:12,331.3088112
10-01-2022 00:19:13,331.3088112
10-01-2022 00:19:14,331.3088112
10-01-2022 00:19:15,331.3088112
10-01-2022 00:19:16,331.3088112
10-01-2022 00:19:17,331.3088112
10-01-2022 00:19:18,331.3088112
10-01-2022 00:19:19,331.3088112
10-01-2022 00:19:20,337.9779376
10-01-2022 00:19:21,337.9779376
10-01-2022 00:19:22,337.9779376
10-01-2022 00:19:23,337.9779376
10-01-2022 00:19:24,331.3088112
10-01-2022 00:19:25,323.0625488
10-01-2022 00:19:26,323.0625488
10-01-2022 00:19:27,323.0625488
10-01-2022 00:19:28,329.7316752
10-01-2022 00:19:29,329.7316752
10-01-2022 00:19:30,329.7316752
10-01-2022 00:19:31,329.7316752
10-01-2022 00:19:32,323.0625488
10-01-2022 00:19:33,323.0625488
10-01-2022 00:19:34,323.0625488
10-01-2022 00:19:35,323.0625488
10-01-2022 00:19:36,329.7316752
10-01-2022 00:19:37,329.7316752
10-01-2022 00:19:38,329.7316752
10-01-2022 00:19:39,329.7316752
10-01-2022 00:19:40,323.0625488
10-01-2022 00:19:41,323.0625488
10-01-2022 00:19:42,323.0625488
10-01-2022 00:19:43,323.0625488
10-01-2022 00:19:44,329.7316752
10-01-2022 00:19:45,329.7316752
10-01-2022 00:19:46,329.7316752
10-01-2022 00:19:47,329.7316752
10-01-2022 00:19:48,329.7316752
10-01-2022 00:19:49,329.7316752
10-01-2022 00:19:50,329.7316752
10-01-2022 00:19:51,329.7316752
10-01-2022 00:19:52,329.7316752
10-01-2022 00:19:53,329.7316752
10-01-2022 00:19:54,329.7316752
10-01-2022 00:19:55,329.7316752
10-01-2022 00:19:56,329.7316752
10-01-2022 00:19:57,326.5303968
10-01-2022 00:19:58,326.5303968
10-01-2022 00:19:59,326.5303968
10-01-2022 00:20:00,326.5303968
10-01-2022 00:20:01,326.5303968
10-01-2022 00:20:02,326.5303968
10-01-2022 00:20:03,326.5303968
10-01-2022 00:20:04,326.5303968
10-01-2022 00:20:05,326.5303968
10-01-2022 00:20:06,326.5303968
10-01-2022 00:20:07,326.5303968
10-01-2022 00:20:08,326.5303968
10-01-2022 00:20:09,326.5303968
10-01-2022 00:20:10,326.5303968
10-01-2022 00:20:11,326.5303968
10-01-2022 00:20:12,333.1347744
10-01-2022 00:20:13,333.1347744
10-01-2022 00:20:14,333.1347744
10-01-2022 00:20:15,333.1347744
10-01-2022 00:20:16,333.1347744
10-01-2022 00:20:17,333.1347744
10-01-2022 00:20:18,333.1347744
10-01-2022 00:20:19,333.1347744
10-01-2022 00:20:20,319.9260192
10-01-2022 00:20:21,319.9260192
10-01-2022 00:20:22,319.9260192
10-01-2022 00:20:23,319.9260192
10-01-2022 00:20:24,326.5303968
10-01-2022 00:20:25,326.5303968
10-01-2022 00:20:26,326.5303968
10-01-2022 00:20:27,326.5303968
10-01-2022 00:20:28,326.5303968
10-01-2022 00:20:29,329.7316752
10-01-2022 00:20:30,329.7316752
10-01-2022 00:20:31,329.7316752
10-01-2022 00:20:32,329.7316752
10-01-2022 00:20:33,329.7316752
10-01-2022 00:20:34,329.7316752
10-01-2022 00:20:35,329.7316752
10-01-2022 00:20:36,329.7316752
10-01-2022 00:20:37,337.9779376
10-01-2022 00:20:38,337.9779376
10-01-2022 00:20:39,337.9779376
10-01-2022 00:20:40,344.647064
10-01-2022 00:20:41,344.647064
10-01-2022 00:20:42,344.647064
10-01-2022 00:20:43,344.647064
10-01-2022 00:20:44,337.9779376
10-01-2022 00:20:45,337.9779376
10-01-2022 00:20:46,337.9779376
10-01-2022 00:20:47,337.9779376
10-01-2022 00:20:48,337.9779376
10-01-2022 00:20:49,337.9779376
10-01-2022 00:20:50,337.9779376
10-01-2022 00:20:51,337.9779376
10-01-2022 00:20:52,337.9779376
10-01-2022 00:20:53,329.7316752
10-01-2022 00:20:54,329.7316752
10-01-2022 00:20:55,329.7316752
10-01-2022 00:20:56,323.0625488
10-01-2022 00:20:57,323.0625488
10-01-2022 00:20:58,323.0625488
10-01-2022 00:20:59,323.0625488
10-01-2022 00:21:00,329.7316752
10-01-2022 00:21:01,326.5303968
10-01-2022 00:21:02,326.5303968
10-01-2022 00:21:03,326.5303968
10-01-2022 00:21:04,333.1347744
10-01-2022 00:21:05,333.1347744
10-01-2022 00:21:06,333.1347744
10-01-2022 00:21:07,333.1347744
10-01-2022 00:21:08,326.5303968
10-01-2022 00:21:09,326.5303968
10-01-2022 00:21:10,326.5303968
10-01-2022 00:21:11,326.5303968
10-01-2022 00:21:12,319.9260192
10-01-2022 00:21:13,319.9260192
10-01-2022 00:21:14,319.9260192
10-01-2022 00:21:15,319.9260192
10-01-2022 00:21:16,333.1347744
10-01-2022 00:21:17,333.1347744
10-01-2022 00:21:18,333.1347744
10-01-2022 00:21:19,333.1347744
10-01-2022 00:21:20,326.5303968
10-01-2022 00:21:21,326.5303968
10-01-2022 00:21:22,326.5303968
10-01-2022 00:21:23,326.5303968
10-01-2022 00:21:24,319.9260192
10-01-2022 00:21:25,319.9260192
10-01-2022 00:21:26,319.9260192
10-01-2022 00:21:27,319.9260192
10-01-2022 00:21:28,339.739152
10-01-2022 00:21:29,339.739152
10-01-2022 00:21:30,339.739152
10-01-2022 00:21:31,339.739152
10-01-2022 00:21:32,326.5303968
10-01-2022 00:21:33,321.4854128
10-01-2022 00:21:34,321.4854128
10-01-2022 00:21:35,321.4854128
10-01-2022 00:21:36,321.4854128
10-01-2022 00:21:37,321.4854128
10-01-2022 00:21:38,321.4854128
10-01-2022 00:21:39,321.4854128
10-01-2022 00:21:40,314.8162864
10-01-2022 00:21:41,323.0625488
10-01-2022 00:21:42,323.0625488
10-01-2022 00:21:43,323.0625488
10-01-2022 00:21:44,323.0625488
10-01-2022 00:21:45,323.0625488
10-01-2022 00:21:46,323.0625488
10-01-2022 00:21:47,323.0625488
10-01-2022 00:21:48,329.7316752
10-01-2022 00:21:49,337.9779376
10-01-2022 00:21:50,337.9779376
10-01-2022 00:21:51,337.9779376
10-01-2022 00:21:52,337.9779376
10-01-2022 00:21:53,337.9779376
10-01-2022 00:21:54,337.9779376
10-01-2022 00:21:55,337.9779376
10-01-2022 00:21:56,371.3235696
10-01-2022 00:21:57,363.0773072
10-01-2022 00:21:58,363.0773072
10-01-2022 00:21:59,363.0773072
10-01-2022 00:22:00,329.7316752
10-01-2022 00:22:01,329.7316752
10-01-2022 00:22:02,329.7316752
10-01-2022 00:22:03,329.7316752
10-01-2022 00:22:04,329.7316752
10-01-2022 00:22:05,332.9329536
10-01-2022 00:22:06,332.9329536
10-01-2022 00:22:07,332.9329536
10-01-2022 00:22:08,326.1990784
10-01-2022 00:22:09,326.1990784
10-01-2022 00:22:10,326.1990784
10-01-2022 00:22:11,326.1990784
10-01-2022 00:22:13,332.9329536
10-01-2022 00:22:14,324.6066304
10-01-2022 00:22:15,324.6066304
10-01-2022 00:22:16,324.6066304
10-01-2022 00:22:17,317.8727552
10-01-2022 00:22:18,317.8727552
10-01-2022 00:22:19,317.8727552
10-01-2022 00:22:20,317.8727552
10-01-2022 00:22:21,324.6066304
10-01-2022 00:22:22,324.6066304
10-01-2022 00:22:23,324.6066304
10-01-2022 00:22:24,324.6066304
10-01-2022 00:22:25,317.8727552
10-01-2022 00:22:26,317.8727552
10-01-2022 00:22:27,317.8727552
10-01-2022 00:22:28,317.8727552
10-01-2022 00:22:29,324.6066304
10-01-2022 00:22:30,316.2803072
10-01-2022 00:22:31,316.2803072
10-01-2022 00:22:32,316.2803072
10-01-2022 00:22:33,316.2803072
10-01-2022 00:22:34,316.2803072
10-01-2022 00:22:35,316.2803072
10-01-2022 00:22:36,316.2803072
10-01-2022 00:22:37,309.546432
10-01-2022 00:22:38,306.570024
10-01-2022 00:22:39,306.570024
10-01-2022 00:22:40,306.570024
10-01-2022 00:22:41,359.9230352
10-01-2022 00:22:42,359.9230352
10-01-2022 00:22:43,359.9230352
10-01-2022 00:22:44,359.9230352
10-01-2022 00:22:45,313.2391504
10-01-2022 00:22:46,321.4854128
10-01-2022 00:22:47,321.4854128
10-01-2022 00:22:48,321.4854128
10-01-2022 00:22:49,314.8162864
10-01-2022 00:22:50,314.8162864
10-01-2022 00:22:51,314.8162864
10-01-2022 00:22:52,314.8162864
10-01-2022 00:22:53,308.14716
10-01-2022 00:22:54,316.3934224
10-01-2022 00:22:55,316.3934224
10-01-2022 00:22:56,316.3934224
10-01-2022 00:22:57,323.0625488
10-01-2022 00:22:58,323.0625488
10-01-2022 00:22:59,323.0625488
10-01-2022 00:23:00,323.0625488
10-01-2022 00:23:01,316.3934224
10-01-2022 00:23:02,316.3934224
10-01-2022 00:23:03,316.3934224
10-01-2022 00:23:04,316.3934224
10-01-2022 00:23:05,323.0625488
10-01-2022 00:23:06,323.0625488
10-01-2022 00:23:07,323.0625488
10-01-2022 00:23:08,323.0625488
10-01-2022 00:23:09,329.7316752
10-01-2022 00:23:10,313.2391504
10-01-2022 00:23:11,313.2391504
10-01-2022 00:23:12,313.2391504
10-01-2022 00:23:13,346.5847824
10-01-2022 00:23:14,346.5847824
10-01-2022 00:23:15,346.5847824
10-01-2022 00:23:16,346.5847824
10-01-2022 00:23:17,299.9008976
10-01-2022 00:23:18,299.9008976
10-01-2022 00:23:19,299.9008976
10-01-2022 00:23:20,299.9008976
10-01-2022 00:23:21,306.570024
10-01-2022 00:23:22,306.570024
10-01-2022 00:23:23,306.570024
10-01-2022 00:23:24,306.570024
10-01-2022 00:23:25,313.2391504
10-01-2022 00:23:26,313.2391504
10-01-2022 00:23:27,313.2391504
10-01-2022 00:23:28,313.2391504
10-01-2022 00:23:29,313.2391504
10-01-2022 00:23:30,313.2391504
10-01-2022 00:23:31,313.2391504
10-01-2022 00:23:32,313.2391504
10-01-2022 00:23:33,313.2391504
10-01-2022 00:23:34,313.2391504
10-01-2022 00:23:35,313.2391504
10-01-2022 00:23:36,313.2391504
10-01-2022 00:23:37,306.570024
10-01-2022 00:23:38,306.570024
10-01-2022 00:23:39,306.570024
10-01-2022 00:23:40,306.570024
10-01-2022 00:23:41,299.9008976
10-01-2022 00:23:42,299.9008976
10-01-2022 00:23:43,299.9008976
10-01-2022 00:23:44,299.9008976
10-01-2022 00:23:45,299.9008976
10-01-2022 00:23:46,299.9008976
10-01-2022 00:23:47,299.9008976
10-01-2022 00:23:48,299.9008976
10-01-2022 00:23:49,313.2391504
10-01-2022 00:23:50,313.2391504
10-01-2022 00:23:51,313.2391504
10-01-2022 00:23:52,313.2391504
10-01-2022 00:23:53,306.570024
10-01-2022 00:23:54,306.570024
10-01-2022 00:23:55,306.570024
10-01-2022 00:23:56,306.570024
10-01-2022 00:23:57,306.570024
10-01-2022 00:23:58,306.570024
10-01-2022 00:23:59,306.570024
10-01-2022 00:24:00,306.570024
10-01-2022 00:24:01,299.9008976
10-01-2022 00:24:02,299.9008976
10-01-2022 00:24:03,299.9008976
10-01-2022 00:24:04,299.9008976
10-01-2022 00:24:05,306.570024
10-01-2022 00:24:06,306.570024
10-01-2022 00:24:07,306.570024
10-01-2022 00:24:08,306.570024
10-01-2022 00:24:09,299.9008976
10-01-2022 00:24:10,299.9008976
10-01-2022 00:24:11,299.9008976
10-01-2022 00:24:12,299.9008976
10-01-2022 00:24:13,313.2391504
10-01-2022 00:24:14,313.2391504
10-01-2022 00:24:15,313.2391504
10-01-2022 00:24:16,313.2391504
10-01-2022 00:24:17,313.2391504
10-01-2022 00:24:18,313.2391504
10-01-2022 00:24:19,313.2391504
10-01-2022 00:24:20,313.2391504
10-01-2022 00:24:21,299.9008976
10-01-2022 00:24:22,299.9008976
10-01-2022 00:24:23,299.9008976
10-01-2022 00:24:24,299.9008976
10-01-2022 00:24:25,313.2391504
10-01-2022 00:24:26,313.2391504
10-01-2022 00:24:27,313.2391504
10-01-2022 00:24:28,313.2391504
10-01-2022 00:24:29,306.570024
10-01-2022 00:24:30,306.570024
10-01-2022 00:24:31,306.570024
10-01-2022 00:24:32,306.570024
10-01-2022 00:24:33,306.570024
10-01-2022 00:24:34,306.570024
10-01-2022 00:24:35,306.570024
10-01-2022 00:24:36,306.570024
10-01-2022 00:24:37,313.2391504
10-01-2022 00:24:38,313.2391504
10-01-2022 00:24:39,313.2391504
10-01-2022 00:24:40,313.2391504
10-01-2022 00:24:41,313.2391504
10-01-2022 00:24:42,313.2391504
10-01-2022 00:24:43,313.2391504
10-01-2022 00:24:44,313.2391504
10-01-2022 00:24:45,313.2391504
10-01-2022 00:24:46,316.2803072
10-01-2022 00:24:47,316.2803072
10-01-2022 00:24:48,316.2803072
10-01-2022 00:24:49,356.6835584
10-01-2022 00:24:50,356.6835584
10-01-2022 00:24:51,356.6835584
10-01-2022 00:24:52,356.6835584
10-01-2022 00:24:53,316.2803072
10-01-2022 00:24:54,316.2803072
10-01-2022 00:24:55,316.2803072
10-01-2022 00:24:56,316.2803072
10-01-2022 00:24:57,316.2803072
10-01-2022 00:24:58,316.2803072
10-01-2022 00:24:59,316.2803072
10-01-2022 00:25:00,316.2803072
10-01-2022 00:25:01,309.546432
10-01-2022 00:25:02,309.546432
10-01-2022 00:25:03,309.546432
10-01-2022 00:25:04,309.546432
10-01-2022 00:25:05,316.2803072
10-01-2022 00:25:06,316.2803072
10-01-2022 00:25:07,316.2803072
10-01-2022 00:25:08,316.2803072
10-01-2022 00:25:09,316.2803072
10-01-2022 00:25:10,316.2803072
10-01-2022 00:25:11,316.2803072
10-01-2022 00:25:12,316.2803072
10-01-2022 00:25:13,309.546432
10-01-2022 00:25:14,309.546432
10-01-2022 00:25:15,309.546432
10-01-2022 00:25:16,309.546432
10-01-2022 00:25:17,309.546432
10-01-2022 00:25:18,314.8162864
10-01-2022 00:25:19,314.8162864
10-01-2022 00:25:20,314.8162864
10-01-2022 00:25:21,321.4854128
10-01-2022 00:25:22,321.4854128
10-01-2022 00:25:23,321.4854128
10-01-2022 00:25:24,321.4854128
10-01-2022 00:25:25,314.8162864
10-01-2022 00:25:26,314.8162864
10-01-2022 00:25:27,314.8162864
10-01-2022 00:25:28,314.8162864
10-01-2022 00:25:29,314.8162864
10-01-2022 00:25:30,314.8162864
10-01-2022 00:25:31,314.8162864
10-01-2022 00:25:33,314.8162864
10-01-2022 00:25:34,314.8162864
10-01-2022 00:25:35,306.570024
10-01-2022 00:25:36,306.570024
10-01-2022 00:25:37,306.570024
10-01-2022 00:25:38,306.570024
10-01-2022 00:25:39,306.570024
10-01-2022 00:25:40,306.570024
10-01-2022 00:25:41,306.570024
10-01-2022 00:25:42,306.570024
10-01-2022 00:25:43,306.570024
10-01-2022 00:25:44,306.570024
10-01-2022 00:25:45,306.570024
10-01-2022 00:25:46,306.570024
10-01-2022 00:25:47,306.570024
10-01-2022 00:25:48,306.570024
10-01-2022 00:25:49,306.570024
10-01-2022 00:25:50,306.570024
10-01-2022 00:25:51,306.570024
10-01-2022 00:25:52,306.570024
10-01-2022 00:25:53,306.570024
10-01-2022 00:25:54,299.9008976
10-01-2022 00:25:55,299.9008976
10-01-2022 00:25:56,299.9008976
10-01-2022 00:25:57,299.9008976
10-01-2022 00:25:58,306.570024
10-01-2022 00:25:59,298.3237616
10-01-2022 00:26:00,298.3237616
10-01-2022 00:26:01,298.3237616
10-01-2022 00:26:02,298.3237616
10-01-2022 00:26:03,298.3237616
10-01-2022 00:26:04,298.3237616
10-01-2022 00:26:05,298.3237616
10-01-2022 00:26:06,304.992888
10-01-2022 00:26:07,313.2391504
10-01-2022 00:26:08,313.2391504
10-01-2022 00:26:09,313.2391504
10-01-2022 00:26:10,306.570024
10-01-2022 00:26:11,306.570024
10-01-2022 00:26:12,306.570024
10-01-2022 00:26:13,306.570024
10-01-2022 00:26:14,313.2391504
10-01-2022 00:26:15,313.2391504
10-01-2022 00:26:16,313.2391504
10-01-2022 00:26:17,313.2391504
10-01-2022 00:26:18,313.2391504
10-01-2022 00:26:19,313.2391504
10-01-2022 00:26:20,313.2391504
10-01-2022 00:26:21,313.2391504
10-01-2022 00:26:22,306.570024
10-01-2022 00:26:23,303.593616
10-01-2022 00:26:24,303.593616
10-01-2022 00:26:25,303.593616
10-01-2022 00:26:26,349.8242592
10-01-2022 00:26:27,349.8242592
10-01-2022 00:26:28,349.8242592
10-01-2022 00:26:29,349.8242592
10-01-2022 00:26:30,303.593616
10-01-2022 00:26:31,295.4274144
10-01-2022 00:26:32,295.4274144
10-01-2022 00:26:33,295.4274144
10-01-2022 00:26:34,302.031792
10-01-2022 00:26:35,302.031792
10-01-2022 00:26:36,302.031792
10-01-2022 00:26:37,302.031792
10-01-2022 00:26:38,295.4274144
10-01-2022 00:26:39,303.593616
10-01-2022 00:26:40,303.593616
10-01-2022 00:26:41,303.593616
10-01-2022 00:26:42,303.593616
10-01-2022 00:26:43,303.593616
10-01-2022 00:26:44,303.593616
10-01-2022 00:26:45,303.593616
10-01-2022 00:26:46,303.593616
10-01-2022 00:26:47,295.4274144
10-01-2022 00:26:48,295.4274144
10-01-2022 00:26:49,295.4274144
10-01-2022 00:26:50,302.031792
10-01-2022 00:26:51,302.031792
10-01-2022 00:26:52,302.031792
10-01-2022 00:26:53,302.031792
10-01-2022 00:26:54,302.031792
10-01-2022 00:26:55,313.2391504
10-01-2022 00:26:56,313.2391504
10-01-2022 00:26:57,313.2391504
10-01-2022 00:26:58,306.570024
10-01-2022 00:26:59,306.570024
10-01-2022 00:27:00,306.570024
10-01-2022 00:27:01,306.570024
10-01-2022 00:27:02,306.570024
10-01-2022 00:27:03,298.3237616
10-01-2022 00:27:04,298.3237616
10-01-2022 00:27:05,298.3237616
10-01-2022 00:27:06,298.3237616
10-01-2022 00:27:07,298.3237616
10-01-2022 00:27:08,298.3237616
10-01-2022 00:27:09,298.3237616
10-01-2022 00:27:10,298.3237616
10-01-2022 00:27:11,306.570024
10-01-2022 00:27:12,306.570024
10-01-2022 00:27:13,306.570024
10-01-2022 00:27:14,313.2391504
10-01-2022 00:27:15,313.2391504
10-01-2022 00:27:16,313.2391504
10-01-2022 00:27:17,313.2391504
10-01-2022 00:27:18,313.2391504
10-01-2022 00:27:19,304.992888
10-01-2022 00:27:20,304.992888
10-01-2022 00:27:21,304.992888
10-01-2022 00:27:22,304.992888
10-01-2022 00:27:23,304.992888
10-01-2022 00:27:24,304.992888
10-01-2022 00:27:25,304.992888
10-01-2022 00:27:26,298.3237616
10-01-2022 00:27:27,301.2201088
10-01-2022 00:27:28,301.2201088
10-01-2022 00:27:29,301.2201088
10-01-2022 00:27:30,334.8894848
10-01-2022 00:27:31,334.8894848
10-01-2022 00:27:32,334.8894848
10-01-2022 00:27:33,334.8894848
10-01-2022 00:27:34,301.2201088
10-01-2022 00:27:35,309.546432
10-01-2022 00:27:36,309.546432
10-01-2022 00:27:37,309.546432
10-01-2022 00:27:38,309.546432
10-01-2022 00:27:39,309.546432
10-01-2022 00:27:40,309.546432
10-01-2022 00:27:41,309.546432
10-01-2022 00:27:42,316.2803072
10-01-2022 00:27:43,316.2803072
10-01-2022 00:27:44,316.2803072
10-01-2022 00:27:45,316.2803072
10-01-2022 00:27:46,309.546432
10-01-2022 00:27:47,309.546432
10-01-2022 00:27:48,309.546432
10-01-2022 00:27:49,309.546432
10-01-2022 00:27:50,316.2803072
10-01-2022 00:27:51,307.953984
10-01-2022 00:27:52,307.953984
10-01-2022 00:27:53,307.953984
10-01-2022 00:27:54,307.953984
10-01-2022 00:27:55,307.953984
10-01-2022 00:27:56,307.953984
10-01-2022 00:27:57,307.953984
10-01-2022 00:27:58,314.6878592
10-01-2022 00:27:59,316.8023712
10-01-2022 00:28:00,316.8023712
10-01-2022 00:28:01,316.8023712
10-01-2022 00:28:02,310.1979936
10-01-2022 00:28:03,310.1979936
10-01-2022 00:28:04,310.1979936
10-01-2022 00:28:05,310.1979936
10-01-2022 00:28:06,316.8023712
10-01-2022 00:28:07,308.6361696
10-01-2022 00:28:08,308.6361696
10-01-2022 00:28:09,308.6361696
10-01-2022 00:28:10,302.031792
10-01-2022 00:28:11,302.031792
10-01-2022 00:28:12,302.031792
10-01-2022 00:28:13,302.031792
10-01-2022 00:28:14,302.031792
10-01-2022 00:28:15,302.031792
10-01-2022 00:28:16,302.031792
10-01-2022 00:28:17,302.031792
10-01-2022 00:28:18,308.6361696
10-01-2022 00:28:19,308.6361696
10-01-2022 00:28:20,308.6361696
10-01-2022 00:28:21,308.6361696
10-01-2022 00:28:22,302.031792
10-01-2022 00:28:23,302.031792
10-01-2022 00:28:24,302.031792
10-01-2022 00:28:25,302.031792
10-01-2022 00:28:26,308.6361696
10-01-2022 00:28:27,308.6361696
10-01-2022 00:28:28,308.6361696
10-01-2022 00:28:29,308.6361696
10-01-2022 00:28:30,302.031792
10-01-2022 00:28:31,313.2391504
10-01-2022 00:28:32,313.2391504
10-01-2022 00:28:33,313.2391504
10-01-2022 00:28:34,313.2391504
10-01-2022 00:28:35,313.2391504
10-01-2022 00:28:36,313.2391504
10-01-2022 00:28:37,313.2391504
10-01-2022 00:28:38,313.2391504
10-01-2022 00:28:39,304.992888
10-01-2022 00:28:40,304.992888
10-01-2022 00:28:41,304.992888
10-01-2022 00:28:42,304.992888
